satker,nama,alamat,prov,ruang,kelas,total_kamar,terisi_lk,terisi_pr,total_terisi,kosong_lk,kosong_pr,total_kosong,waiting_list,last_update,lat,lng
3572010,RS Umum Daerah Mardi Waluyo," Jl. Kalimantan 113, Kota Blitar",JAWA TIMUR,Isolasi Imunitas menurun,Kelas 1,2,0,0,0,-,-,2,N/A,18/Feb/2019 08:41:29,-8.072881,112.166496
3571053,RS Kusta Kediri,"Jl. Veteran No. 48, Kediri",JAWA TIMUR,Isolasi Air Borne,Rawat Khusus,6,0,0,0,-,-,6,N/A,23/Feb/2018 11:21:56,-7.811458,111.997177
3571016,RS Umum Daerah Gambiran,JL. KAPTEN PIERRE TENDEAN NO. 16 KOTA KEDIRI,JAWA TIMUR,ICU,Isolasi,3,0,0,0,-,-,3,N/A,02/Feb/2018 11:12:49,-7.81595,112.004997
3526011,RS Umum Daerah Syarifah Ambami Rato Ebu,  Jl. Pemuda Kaffa No. 9 Bangkalan,JAWA TIMUR,Isolasi Air Borne,Isolasi,23,3,1,4,8,11,19,N/A,02/Feb/2018 07:12:01,-7.029261,112.75927
3524020,RS Islam Nashrul Ummah,"  Jl. Merpati No.62, Lamongan",JAWA TIMUR,Isolasi TB MDR,super VIP,2,0,0,0,1,1,2,N/A,06/Apr/2020 09:39:40,-7.116342,112.419655
3522058,RS umum Daerah Padangan,"Jl. Dr. Soetomo No. 2 Padangan, Bojonegoro",JAWA TIMUR,Isolasi Air Borne,Isolasi,4,2,2,4,-,-,0,N/A,25/Oct/2018 10:26:53,-7.160639,111.633514
3519012,RS Paru Dungus,Jl. Raya Dungus - Wungu Madiun,JAWA TIMUR,Isolasi Air Borne,Kelas 2,1,0,0,0,1,0,1,N/A,28/Nov/2018 10:57:06,-7.6655419999999985,111.580986
3518011,RS Umum Daerah Nganjuk,"Jl. Dr. Sutomo 62, Nganjuk",JAWA TIMUR,ICU,Isolasi,6,2,4,6,-,-,0,N/A,25/Feb/2019 10:50:02,-7.661178,111.872345
3515121,RS Umum Anwar Medika,Jl. Raya By Pass Krian KM 33 Semawut Balong Bendo Sidoarjo,JAWA TIMUR,Isolasi Radioaktif,Kelas 1,4,0,4,4,-,-,0,N/A,19/Dec/2018 10:39:00,-7.412169,112.561089
3514036,RS Umum Daerah Bangil,Jl. Raya Raci - Bangil Kab. Pasuruan,JAWA TIMUR,ICU,Isolasi,1,0,0,0,-,-,1,N/A,26/Nov/2018 09:02:38,-7.608378,112.830528
3514036,RS Umum Daerah Bangil,Jl. Raya Raci - Bangil Kab. Pasuruan,JAWA TIMUR,HCU,Isolasi,10,3,2,5,2,3,5,N/A,26/Nov/2018 09:00:24,-7.608378,112.830528
3513013,RS Umum Daerah Waluyo Jati Kraksaan,Jl. Dr. Soetomo No. 1 Kec. Kraksaan Kab. Probolinggo,JAWA TIMUR,Paru,Isolasi,6,0,1,1,3,2,5,N/A,05/Apr/2020 13:30:00,-7.761831,113.437401
3513013,RS Umum Daerah Waluyo Jati Kraksaan,Jl. Dr. Soetomo No. 1 Kec. Kraksaan Kab. Probolinggo,JAWA TIMUR,Isolasi Air Borne,Kelas 2,2,0,2,2,-,-,0,N/A,05/Apr/2020 18:00:00,-7.761831,113.437401
3511011,RS Umum dr. H.Koesnadi Bondowoso, Jl. Piere Tendean No. 3 Bondowoso,JAWA TIMUR,Isolasi Radioaktif,Kelas 1,4,0,0,0,-,-,4,N/A,23/Jan/2019 09:42:11,-8.215011,114.377457
3509010,RS Umum Daerah Dr. Soebandi,"Jl. Dr. Soebandi No.124, Jember",JAWA TIMUR,Isolasi Imunitas menurun,Kelas 2,10,2,1,3,-,-,7,N/A,22/Nov/2018 06:08:45,-8.156189,113.715393
3507085,RS Umum Daerah Lawang,JL. R.A. Kartini No. 5 Lawang Kab. Malang,JAWA TIMUR,Isolasi TB MDR,Kelas 1,4,2,0,2,0,2,2,N/A,01/Feb/2018 11:31:50,-7.839828,112.676147
3501016,RS Umum Daerah dr. Darsono,Jl. Ahmad Yani 51 Pacitan,JAWA TIMUR,Paru,Isolasi,11,2,2,4,-,-,7,N/A,01/Mar/2018 09:07:35,-8.20125,111.102043
3671146,RS Umum Bhakti Asih,"Jl. Raden saleh No.10 Karang Tengah, Tangerang",BANTEN,Isolasi Tekanan Negatif Tanpa Ventilator,Rawat Khusus,3,0,0,0,-,-,3,N/A,04/Apr/2020 03:29:41,-6.221147,106.705765
3671032,RS Kusta Dr. Sitanala,Jl. Dr Sitanala No. 99 Kota Tangerang,BANTEN,Isolasi Air Borne,Kelas 3,2,0,0,0,1,1,2,N/A,07/Apr/2020 12:57:09,-6.162642,106.63369
3671032,RS Kusta Dr. Sitanala,Jl. Dr Sitanala No. 99 Kota Tangerang,BANTEN,Isolasi TB MDR,Kelas 1,2,0,0,0,2,2,4,N/A,07/Apr/2020 12:57:09,-6.162642,106.63369
3671032,RS Kusta Dr. Sitanala,Jl. Dr Sitanala No. 99 Kota Tangerang,BANTEN,Isolasi Imunitas menurun,Kelas 3,2,0,0,0,1,1,2,N/A,07/Apr/2020 12:57:09,-6.162642,106.63369
3671032,RS Kusta Dr. Sitanala,Jl. Dr Sitanala No. 99 Kota Tangerang,BANTEN,Isolasi Radioaktif,Kelas 1,4,0,4,4,-,-,0,N/A,04/Jul/2017 14:48:09,-6.162642,106.63369
3603010,RS Umum Daerah Kabupaten Tangerang,"Jl. A Yani No. 9 Tangerang, Kota Tangerang",BANTEN,Isolasi Radioaktif,Kelas 1,4,0,4,4,-,-,0,N/A,04/Jul/2017 14:48:09,-6.170044,106.635468
3602022,RS Misi Lebak,Jl. Multatuli No.41 Rangkas Bitung,BANTEN,Isolasi Air Borne,Kelas 3,2,1,0,1,0,1,1,1,28/Mar/2020 11:22:23,-6.369178,106.28311200000002
3602022,RS Misi Lebak,Jl. Multatuli No.41 Rangkas Bitung,BANTEN,Isolasi Imunitas menurun,Kelas 3,5,0,0,0,3,2,5,5,28/Mar/2020 11:22:23,-6.369178,106.28311200000002
3601010,RS Umum Daerah Berkah Pandeglang,       Jalan Raya Labuan KM 5 Cikoneng Pandeglang,BANTEN,Isolasi TB MDR,Kelas 3,12,6,4,10,0,2,2,N/A,25/Feb/2018 05:01:09,-7.31775,108.281906
5171020,RS Umum Daerah Wangaya,  Jl. Kartini No.133 Denpasar,BALI,Isolasi TB MDR,Kelas 1,0,0,0,0,-,-,0,N/A,04/Dec/2018 06:17:19,-8.648956,115.213402
5171016,RSUP Sanglah,Jl. Diponegoro Denpasar Bali,BALI,Isolasi Air Borne,Kelas 2,3,0,0,0,-,-,3,N/A,08/Mar/2019 06:29:58,-8.676161,115.213104
5104012,RS Umum Daerah Sanjiwani Gianyar,    Jl. Ciung Wenara No.2 Gianyar,BALI,Isolasi TB MDR,Rawat Khusus,12,0,0,0,6,6,12,N/A,22/Feb/2018 07:25:29,-8.537967,115.32273899999998
5201010,RS Umum Daerah Patut Patuh Patju,Jl. H. Lalu Anggrat BA No. 2 Gerung,NUSA TENGGARA BARAT,Isolasi Air Borne,Isolasi,3,0,0,0,1,2,3,N/A,31/Mar/2020 06:31:02,-8.691361,116.112099
5308045,RS Umum Daerah Lewoleba,"   Jl.Trans Lembata No.1,Lewoleba,Lembata",NUSA TENGGARA TIMUR,Isolasi Air Borne,Kelas 3,0,0,0,0,-,-,0,N/A,28/Feb/2018 08:48:40,-8.373692,123.400024
5308045,RS Umum Daerah Lewoleba,"   Jl.Trans Lembata No.1,Lewoleba,Lembata",NUSA TENGGARA TIMUR,Isolasi TB MDR,Kelas 3,0,0,0,0,-,-,0,N/A,28/Feb/2018 08:48:59,-8.373692,123.400024
5308045,RS Umum Daerah Lewoleba,"   Jl.Trans Lembata No.1,Lewoleba,Lembata",NUSA TENGGARA TIMUR,Isolasi Imunitas menurun,Kelas 3,0,0,0,0,-,-,0,N/A,28/Feb/2018 08:49:48,-8.373692,123.400024
5308045,RS Umum Daerah Lewoleba,"   Jl.Trans Lembata No.1,Lewoleba,Lembata",NUSA TENGGARA TIMUR,Isolasi Radioaktif,Kelas 3,0,0,0,0,-,-,0,N/A,28/Feb/2018 08:49:58,-8.373692,123.400024
5308045,RS Umum Daerah Lewoleba,"   Jl.Trans Lembata No.1,Lewoleba,Lembata",NUSA TENGGARA TIMUR,Isolasi Anak,Kelas 3,0,0,0,0,-,-,0,N/A,28/Feb/2018 08:52:58,-8.373692,123.400024
5308045,RS Umum Daerah Lewoleba,"   Jl.Trans Lembata No.1,Lewoleba,Lembata",NUSA TENGGARA TIMUR,Isolasi Hematologi Onkologi Anak,Kelas 3,0,0,0,0,-,-,0,N/A,28/Feb/2018 08:53:24,-8.373692,123.400024
5306031,RS Sito Husada,"Jl. KH.Dewantara No.15,Atambua Belu",NUSA TENGGARA TIMUR,Isolasi TB MDR,Isolasi,4,1,1,2,1,0,1,N/A,28/Mar/2020 09:32:03,-9.333333,124.900002
5303033,RS Bhayangkara,Jl. Nangka No. 84 Kupang,NUSA TENGGARA TIMUR,Isolasi TB MDR,Rawat Khusus,2,0,0,0,-,-,2,N/A,02/Jan/2019 08:09:50,-10.1843,123.594856
6104014,RS Umum Daerah Dr. Rubini Mempawah,Jalan Raden Kusno Mempawah,KALIMANTAN BARAT,Isolasi TB MDR,Kelas 2,4,0,0,0,4,4,8,N/A,06/Apr/2020 08:01:01,-0.022522,109.330307
6104014,RS Umum Daerah Dr. Rubini Mempawah,Jalan Raden Kusno Mempawah,KALIMANTAN BARAT,Isolasi Anak,Kelas 3,4,0,1,1,2,1,3,N/A,30/Jan/2019 10:36:30,-0.022522,109.330307
6103013,RS Umum Daerah Kabupaten Landak,Jl. Raya Ngabang Sanggau No.109 Kecamatan Ngabang Kabupaten Landak,KALIMANTAN BARAT,Isolasi TB MDR,Kelas 3,12,1,0,1,11,0,11,N/A,07/Apr/2020 13:21:53,-7.042153,112.896797
6103013,RS Umum Daerah Kabupaten Landak,Jl. Raya Ngabang Sanggau No.109 Kecamatan Ngabang Kabupaten Landak,KALIMANTAN BARAT,Isolasi Imunitas menurun,Kelas 3,10,3,1,4,2,4,6,N/A,27/Feb/2019 06:30:26,-7.042153,112.896797
6101022,RS Umum Daerah Sambas,Jl. Pendidikan no 300 Kecamatan Sambas,KALIMANTAN BARAT,Isolasi TB MDR,Isolasi,2,0,0,0,-,-,2,N/A,07/Apr/2020 12:25:02,1.361328,109.309998
6213022,RS Umum Daerah Puruk Cahu,"Jl. A. Yani No. 497, Puruk Cahu",KALIMANTAN TENGAH,Isolasi TB MDR,Isolasi,1,0,0,0,1,1,2,N/A,04/Apr/2020 11:01:01,-1.681489,113.382355
6203015,RS Umum Daerah Dr H Soemarno S,   Jl. Tambun Bungai  No. 16 Kuala Kapuas,KALIMANTAN TENGAH,Isolasi Air Borne,Kelas 2,7,2,2,4,5,5,10,N/A,06/Apr/2020 09:14:54,-3.002806,114.391022
6201012,RS Umum Daerah Sultan Imanuddin,Jl. Sutan Syahrir No 17 Pangkalan Bun,KALIMANTAN TENGAH,Paru,Isolasi,4,5,1,6,-,-,-2,N/A,21/Mar/2020 04:59:43,-1.681489,113.382355
6372014,RS Umum Daerah Idaman Banjarbaru,Jl. Trikora No. 115 Gt. Manggis Banjarbaru,KALIMANTAN SELATAN,Kebidanan,Isolasi,0,1,0,1,-,-,-1,N/A,31/Dec/2018 06:34:49,-3.092642,115.28376000000002
6372014,RS Umum Daerah Idaman Banjarbaru,Jl. Trikora No. 115 Gt. Manggis Banjarbaru,KALIMANTAN SELATAN,Isolasi Air Borne,Kelas 3,5,0,0,0,-,-,5,N/A,31/Dec/2018 06:38:23,-3.092642,115.28376000000002
6371072,RS Umum Daerah Dr. H. Moch. Ansari Saleh,"Jl Brigjend H. Hasan Basry No.1, Banjarmasin",KALIMANTAN SELATAN,Isolasi TB MDR,Isolasi,20,5,5,10,5,5,10,N/A,16/Jan/2019 04:35:16,-3.395972,114.585083
6371013,RS Umum Daerah Ulin Banjarmasin,"Jl. Jen A Yani No.43, Banjarmasin Kalimantan Selatan",KALIMANTAN SELATAN,Isolasi Air Borne,Kelas 1,10,7,3,10,-,-,0,N/A,07/Apr/2020 04:11:06,-3.395972,114.585083
6371013,RS Umum Daerah Ulin Banjarmasin,"Jl. Jen A Yani No.43, Banjarmasin Kalimantan Selatan",KALIMANTAN SELATAN,Isolasi TB MDR,Kelas 3,4,2,1,3,0,1,1,N/A,07/Apr/2020 04:10:56,-3.395972,114.585083
6306011,RS Umum Daerah Brigjed H. Hasan Basry Kandangan," Jalan Jenderal  Sudirman No.26A RT.01 RK.I Hamalau, Sungai Raya, Kab. Hulu Sungai Selatan",KALIMANTAN SELATAN,Isolasi Imunitas menurun,Kelas 2,6,2,1,3,2,1,3,N/A,26/Feb/2019 06:18:19,-2.7789,115.264
6305010,RS Umum Daerah Datu Sanggul Rantau,Jl. Brigjend H. Hasan Basry Rantau,KALIMANTAN SELATAN,Isolasi Air Borne,Isolasi,4,0,0,0,2,2,4,N/A,06/Apr/2020 08:41:26,-3.689894,116.183205
6302014,RS Umum Daerah Kabupaten Kotabaru,Jl. Brigjend. H. Hasan Basri No.57 Kotabaru,KALIMANTAN SELATAN,Isolasi Air Borne,Isolasi,8,4,0,4,1,1,2,N/A,29/Mar/2020 01:58:22,-3.092642,115.28376000000002
6472015,RS Umum Daerah Abdul Wahab Sjahranie,"Jl. Dr. Soetomo, Samarinda",KALIMANTAN TIMUR,Isolasi Imunitas menurun,Kelas 3,11,2,2,4,2,5,7,N/A,31/Mar/2020 04:29:24,-0.502183,117.153801
6472015,RS Umum Daerah Abdul Wahab Sjahranie,"Jl. Dr. Soetomo, Samarinda",KALIMANTAN TIMUR,PICU,Isolasi,2,0,0,0,1,1,2,N/A,31/Mar/2020 04:16:38,-0.502183,117.153801
6401014,RS Umum Daerah Panglima Sebaya,Jl. Kusuma Bangsa KM.5 Tanah Grogot,KALIMANTAN TIMUR,Isolasi Natural Air Flow Tanpa Ventilator,Isolasi,8,8,0,8,-,-,0,N/A,06/Apr/2020 09:42:36,-1.971347,116.228798
7172036,RS Umum Bitung,Jl. S. H. Sarundajang Kel. Manembo-nembo Tengah Kec. Matuari,SULAWESI UTARA,Isolasi TB MDR,Kelas 3,4,1,1,2,1,1,2,N/A,07/Apr/2020 01:39:48,1.455353,125.204697
7171013,RSUP Prof. Dr. R. D. Kandou,"                 Jl. Raya Tanawangko No.56, Manado",SULAWESI UTARA,Isolasi Air Borne,Kelas 2,2,0,0,0,-,-,2,N/A,08/Mar/2019 01:20:01,1.4931,124.841003
7171013,RSUP Prof. Dr. R. D. Kandou,"                 Jl. Raya Tanawangko No.56, Manado",SULAWESI UTARA,Isolasi TB MDR,Kelas 2,6,2,0,2,-,-,4,N/A,08/Mar/2019 01:20:01,1.4931,124.841003
7104027,RS Bergerak Kab.Kep.Talaud,  Jl Raya Taturan - Gemeh Kecamatan Gemeh Kabupaten Kepulauan Talaud,SULAWESI UTARA,Isolasi Air Borne,super VIP,0,0,0,0,-,-,0,N/A,13/Mar/2018 06:31:11,4.092,126.767998
7104027,RS Bergerak Kab.Kep.Talaud,  Jl Raya Taturan - Gemeh Kecamatan Gemeh Kabupaten Kepulauan Talaud,SULAWESI UTARA,Isolasi TB MDR,super VIP,0,0,0,0,-,-,0,N/A,13/Mar/2018 06:40:59,4.092,126.767998
7104027,RS Bergerak Kab.Kep.Talaud,  Jl Raya Taturan - Gemeh Kecamatan Gemeh Kabupaten Kepulauan Talaud,SULAWESI UTARA,Isolasi Imunitas menurun,super VIP,0,0,0,0,-,-,0,N/A,13/Mar/2018 06:48:41,4.092,126.767998
7104027,RS Bergerak Kab.Kep.Talaud,  Jl Raya Taturan - Gemeh Kecamatan Gemeh Kabupaten Kepulauan Talaud,SULAWESI UTARA,Isolasi Radioaktif,super VIP,0,0,0,0,-,-,0,N/A,13/Mar/2018 06:53:16,4.092,126.767998
7104027,RS Bergerak Kab.Kep.Talaud,  Jl Raya Taturan - Gemeh Kecamatan Gemeh Kabupaten Kepulauan Talaud,SULAWESI UTARA,Isolasi Anak,super VIP,0,0,0,0,-,-,0,N/A,14/Mar/2018 09:57:32,4.092,126.767998
7104027,RS Bergerak Kab.Kep.Talaud,  Jl Raya Taturan - Gemeh Kecamatan Gemeh Kabupaten Kepulauan Talaud,SULAWESI UTARA,Isolasi Hematologi Onkologi Anak,super VIP,0,0,0,0,-,-,0,N/A,14/Mar/2018 10:07:11,4.092,126.767998
7271036,RS Umum Anutapura Palu,Jl. Kangkung No. 1 Palu,SULAWESI TENGAH,Isolasi Air Borne,Isolasi,23,7,2,9,14,0,14,N/A,01/Apr/2020 21:24:58,-0.898583,119.850601
7271036,RS Umum Anutapura Palu,Jl. Kangkung No. 1 Palu,SULAWESI TENGAH,Isolasi Imunitas menurun,Isolasi,20,6,5,11,9,0,9,N/A,01/Apr/2020 21:24:58,-0.898583,119.850601
7271014,RS Umum Daerah Undata Palu,"Jl. R. E. Martadinata, Tondo Kecamatan Mantikulore",SULAWESI TENGAH,Infeksi,Isolasi,19,75,58,133,-,-,-114,N/A,30/Jan/2018 18:30:35,-0.886883,119.867165
7271014,RS Umum Daerah Undata Palu,"Jl. R. E. Martadinata, Tondo Kecamatan Mantikulore",SULAWESI TENGAH,Isolasi Air Borne,Kelas 2,9,3,0,3,6,0,6,N/A,30/Jan/2018 18:30:35,-0.886883,119.867165
7208011,RS Umum Daerah Anuntaloko Parigi, Jl. Sis Al Jufri No.214 Parigi Moutong,SULAWESI TENGAH,Isolasi Air Borne,Kelas 1,5,3,2,5,-,-,0,N/A,23/Mar/2020 10:32:58,-0.846275,120.17971
7202015,RS Umum Daerah Kabupaten Banggai, Jl. Imam Bonjol KM 3 No. 14 Luwuk,SULAWESI TENGAH,CVCU/ICCU,Isolasi,3,2,1,3,-,-,0,N/A,04/Apr/2020 08:37:10,-0.934819,122.822563
7472016,RS Umum Daerah Kota Bau Bau,Jl. Drs. H. La Ode Manarfa,SULAWESI TENGGARA,Isolasi TB MDR,Kelas 2,2,1,0,1,-,-,1,N/A,07/Apr/2020 04:29:19,-5.309636,122.988831
7403022,RS Umum Daerah Konawe,"Jl. Pangeran Diponegoro No.301, Konawe",SULAWESI TENGGARA,Isolasi TB MDR,Kelas 3,4,0,0,0,2,2,4,N/A,17/Nov/2018 08:01:11,-3.968183,122.572235
7403022,RS Umum Daerah Konawe,"Jl. Pangeran Diponegoro No.301, Konawe",SULAWESI TENGGARA,Isolasi Imunitas menurun,VIP,1,0,0,0,0,1,1,N/A,17/Nov/2018 08:03:41,-3.968183,122.572235
7403022,RS Umum Daerah Konawe,"Jl. Pangeran Diponegoro No.301, Konawe",SULAWESI TENGGARA,Isolasi Radioaktif,Kelas 1,4,0,4,4,-,-,0,N/A,04/Jul/2017 14:48:09,-3.968183,122.572235
7402010,RS Umum Daerah Raha,Jl. Ahmad yani raha no 10 Raha,SULAWESI TENGGARA,Infeksi,Isolasi,4,3,1,4,-,-,0,N/A,20/Feb/2019 02:26:03,-4.901628,122.627747
7571010,RS Umum Daerah Prof Dr. H. Aloei Saboe,Jl. Prof. Dr. H. Aloei Saboe,GORONTALO,Isolasi Air Borne,Isolasi,24,11,7,18,1,5,6,N/A,03/Apr/2020 18:58:40,0.5552,123.08577
7503045,RS Umum Daerah Bumi Panua,Jl. dr. Herizal Umar Desa Botubilotahu Kec. Marisa,GORONTALO,Isolasi TB MDR,Isolasi,10,5,2,7,0,3,3,N/A,24/Jan/2019 04:40:09,0.5176470000000001,121.73288
7502033,RS Umum Daerah dr. M. Mohammad Dunda,Jl. Achmad A. Wahab (eks Ahmad Yani No. 53) Limboto Gorontalo,GORONTALO,Isolasi Air Borne,Isolasi,8,4,4,8,-,-,0,N/A,17/Feb/2019 00:00:00,0.701342,122.265388
7502032,RS Umum Daerah Otanaha,"  Jl. Rambutan No. 412 Kel.Buladu, Kota Gorontalo",GORONTALO,Isolasi TB MDR,Kelas 3,6,1,0,1,2,3,5,N/A,27/Feb/2018 08:18:46,0.552511,123.065498
7501043,RS Umum Daerah Tani dan Nelayan," Jln. Prof. Dr. Aloei Saboe, Desa Lamu Kec.Tilamuta,Kab.Boalemo",GORONTALO,Isolasi TB MDR,Kelas 1,1,0,0,0,1,0,1,N/A,07/Apr/2020 02:08:41,0.701342,122.265388
7501043,RS Umum Daerah Tani dan Nelayan," Jln. Prof. Dr. Aloei Saboe, Desa Lamu Kec.Tilamuta,Kab.Boalemo",GORONTALO,Isolasi Anak,Rawat Khusus,2,0,0,0,1,1,2,N/A,07/Apr/2020 02:03:53,0.701342,122.265388
7602044,RS Umum Daerah Polewali,   Jl. Dr Ratulangi No. 50 Polewali,SULAWESI BARAT,Isolasi TB MDR,Isolasi,15,3,2,5,5,5,10,N/A,07/Apr/2020 05:03:08,-3.3886,119.220467
8171015,RS Umum Dr. M. Haulussy Ambon,Jl. dr. Kayadoe Ambon,MALUKU,Isolasi Air Borne,Isolasi,4,1,0,1,1,2,3,N/A,06/Apr/2020 05:45:59,-3.706894,128.162598
8171015,RS Umum Dr. M. Haulussy Ambon,Jl. dr. Kayadoe Ambon,MALUKU,Isolasi TB MDR,Intermediate,4,1,1,2,1,1,2,N/A,06/Apr/2020 05:47:12,-3.706894,128.162598
8103042,RS Umum Masohi,Jl. Dr. G. A. Siwabessy Masohi,MALUKU,Isolasi Air Borne,Kelas 3,2,1,1,2,1,1,2,N/A,31/Jan/2018 09:10:54,-5.15,132.016663
8101063,RS Umum Daerah Dr. P. P. Magretti Saumlaki,Jl. Mr. Latuharhari - Saumlaki,MALUKU,Isolasi Air Borne,Kelas 3,8,4,2,6,1,1,2,N/A,29/Jan/2019 02:34:38,-8.730128,120.737785
8101063,RS Umum Daerah Dr. P. P. Magretti Saumlaki,Jl. Mr. Latuharhari - Saumlaki,MALUKU,Isolasi TB MDR,Kelas 3,8,2,1,3,2,3,5,N/A,31/Jan/2019 03:18:51,-8.730128,120.737785
8201021,RS Umum Daerah Jailolo,"Jl.Ir. Soekarno Ds. Acango-Jailolo,Halmahera Barat",MALUKU UTARA,Isolasi Imunitas menurun,VIP,1,0,0,0,-,-,1,N/A,27/Feb/2018 05:21:00,1.070792,127.465202
8201010,RS Umum Daerah Tobelo,Jl. Lanbouw Gamsungi Tobelo Halmahera Utara,MALUKU UTARA,Isolasi Imunitas menurun,Kelas 2,1,0,0,0,1,0,1,N/A,01/Mar/2019 04:53:43,0.6,127.866669
9102033,RS AL dr. Azhar Zahir Manokwari,Jl. Serma Suwandi No. 01 Manokwari,PAPUA BARAT,Infeksi,Isolasi,1,0,0,0,-,-,1,N/A,08/Dec/2018 10:35:33,-0.8615219999999999,134.07879599999998
9271012,RS Umum Jayapura, Jl. Kesehatan I No. 01 Dok II Jayapura,PAPUA,Isolasi TB MDR,Kelas 3,5,0,0,0,-,-,5,N/A,26/Feb/2018 09:02:19,-2.541278,140.71373
